date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:03:21	103528/103528	---MC-	200	added ('OK')	image/png	etag:%227105f789c73c3661a6c210e3e6728e60%22	https://framerusercontent.com/images/VQxy0pRe7TSsvi9O8zVaH5r9U4.jpg?scale-down-to=512&width=922&height=853%20512w,https://framerusercontent.com/images/VQxy0pRe7TSsvi9O8zVaH5r9U4.jpg?width=922&height=853%20922w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/VQxy0pRe7TSsvi9O8zVaH5r9U4f31a.png	(from https://leapuzo.framer.website/)
10:03:21	42129/42129	---MC-	200	added ('OK')	image/jpeg	etag:%2239010a696cd97404466e609fbf9a4437%22	https://framerusercontent.com/images/YYw3KuqHjQrunFCuro5G7zSyipw.jpg?scale-down-to=512&lossless=1&width=1280&height=853%20512w,https://framerusercontent.com/images/YYw3KuqHjQrunFCuro5G7zSyipw.jpg?scale-down-to=1024&lossless=1&width=1280&height=853%201024w,https://framerusercontent.com/images/YYw3KuqHjQrunFCuro5G7zSyipw.jpg?lossless=1&width=1280&height=853%201280w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/YYw3KuqHjQrunFCuro5G7zSyipwd8c2.jpg	(from https://leapuzo.framer.website/)
10:03:23	470944/470944	---MC-	200	added ('OK')	image/png	etag:%22af76e51c29edfa9823ac66cddf87f145%22	https://framerusercontent.com/images/D4ErzWG4z57fGk5ws1kcln2yE.png?width=1024&height=1536	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/D4ErzWG4z57fGk5ws1kcln2yEbd31.png	(from https://leapuzo.framer.website/about)
10:03:24	345063/345063	---MC-	200	added ('OK')	image/png	etag:%223446d9c337c6ff399c3b9df539875a86%22	https://framerusercontent.com/images/nH767RZUsWuBFC2klo9IsxAu4U.png?width=1024&height=1024	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/nH767RZUsWuBFC2klo9IsxAu4U90ee.png	(from https://leapuzo.framer.website/about)
10:03:25	1075137/1075137	---MC-	200	added ('OK')	image/png	etag:%224013e4671a865623a8dacde86de63ec0%22	https://framerusercontent.com/images/hiGYz6grmhAHSeZuNKHEuchTGTw.png?width=2848&height=1588	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/hiGYz6grmhAHSeZuNKHEuchTGTwf2a8.png	(from https://leapuzo.framer.website/services)
10:03:25	34567/34567	---MC-	200	added ('OK')	image/jpeg	etag:%2230a6a157d239526ca9c58bdbebaa43fb%22	https://framerusercontent.com/images/MigtrlQObAYrCm0WShldvgyUs.jpg?width=626&height=489	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/MigtrlQObAYrCm0WShldvgyUsfb96.jpg	(from https://leapuzo.framer.website/services)
10:03:25	36674/36674	---MC-	200	added ('OK')	image/jpeg	etag:%228b30c62de6226c11a1dc0d2f0ff3f8f2%22	https://framerusercontent.com/images/iUfeO95rR4Cpzu8Q9PIdsV2S0.jpg?width=736&height=552	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/iUfeO95rR4Cpzu8Q9PIdsV2S02dba.jpg	(from https://leapuzo.framer.website/services)
10:03:26	17666/17666	---MC-	200	added ('OK')	image/jpeg	etag:%228f7788da7d82b8b87cb0e9741b9f4802%22	https://framerusercontent.com/images/appZQVHcUMKurcGGTTfdkogQ.jpg?width=709&height=350	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/appZQVHcUMKurcGGTTfdkogQ4c5e.jpg	(from https://leapuzo.framer.website/services)
10:03:27	486164/486164	---MC-	200	added ('OK')	image/png	etag:%22c54dcba353defee75c30ddffa9265194%22	https://framerusercontent.com/images/jHuzzVptjCgRdE8LnUrT3qJC2SE.png?width=1024&height=1536	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/jHuzzVptjCgRdE8LnUrT3qJC2SEbd31.png	(from https://leapuzo.framer.website/services)
10:03:28	131579/131579	---MC-	200	added ('OK')	image/jpeg	etag:%225b72f97ba9dd8e9504d70fc016d7fa64%22	https://framerusercontent.com/images/jdYgsKU01AFIAkNYzFIRan4hGF0.jpg?width=896&height=1088	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/jdYgsKU01AFIAkNYzFIRan4hGF0453a.jpg	(from https://leapuzo.framer.website/services)
10:03:28	77090/77090	---MC-	200	added ('OK')	image/jpeg	etag:%223b51c993abf75b4afd5f93cc6602eea6%22	https://framerusercontent.com/images/NyXweVAnOMkzSTVIvDcUzCWyWf0.jpg?width=736&height=1104	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/NyXweVAnOMkzSTVIvDcUzCWyWf060b7.jpg	(from https://leapuzo.framer.website/services)
10:03:30	409168/409168	---MC-	200	added ('OK')	image/png	etag:%2289d195efaa649223a5a57c9e802db9a4%22	https://framerusercontent.com/images/TDr7rPsSYK04zDzJ0lEq8uQfDE.png?width=1536&height=1024	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/TDr7rPsSYK04zDzJ0lEq8uQfDEc65e.png	(from https://leapuzo.framer.website/services)
10:03:30	37800/37800	---MC-	200	added ('OK')	image/jpeg	etag:%2218c1fa6f163e4f6466e6d54ed66a0468%22	https://framerusercontent.com/images/BcJFEtQnwOAi0WGUrycHF4LYfxw.jpg?width=626&height=489	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/BcJFEtQnwOAi0WGUrycHF4LYfxwfb96.jpg	(from https://leapuzo.framer.website/services)
10:03:31	65578/65578	---MC-	200	added ('OK')	image/jpeg	etag:%224a0932efefd7e32415c081a43b5c7626%22	https://framerusercontent.com/images/CXTuJ1EgA4qYldfhCYwt48SJls.jpg?width=736&height=1104	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/CXTuJ1EgA4qYldfhCYwt48SJls60b7.jpg	(from https://leapuzo.framer.website/services)
10:03:31	44869/44869	---MC-	200	added ('OK')	image/png	etag:%224e53e117ba21b51bb63ecf2d283f1aeb%22	https://framerusercontent.com/images/TDr7rPsSYK04zDzJ0lEq8uQfDE.png?scale-down-to=512&width=1536&height=1024%20512w,https://framerusercontent.com/images/TDr7rPsSYK04zDzJ0lEq8uQfDE.png?scale-down-to=1024&width=1536&height=1024%201024w,https://framerusercontent.com/images/TDr7rPsSYK04zDzJ0lEq8uQfDE.png?width=1536&height=1024%201536w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/TDr7rPsSYK04zDzJ0lEq8uQfDE14d6.png	(from https://leapuzo.framer.website/services)
10:03:31	37800/37800	---MC-	200	added ('OK')	image/jpeg	etag:%2218c1fa6f163e4f6466e6d54ed66a0468%22	https://framerusercontent.com/images/BcJFEtQnwOAi0WGUrycHF4LYfxw.jpg?scale-down-to=512&width=626&height=489%20512w,https://framerusercontent.com/images/BcJFEtQnwOAi0WGUrycHF4LYfxw.jpg?width=626&height=489%20626w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/BcJFEtQnwOAi0WGUrycHF4LYfxw4dfa.jpg	(from https://leapuzo.framer.website/services)
10:03:32	65578/65578	---MC-	200	added ('OK')	image/jpeg	etag:%224a0932efefd7e32415c081a43b5c7626%22	https://framerusercontent.com/images/CXTuJ1EgA4qYldfhCYwt48SJls.jpg?scale-down-to=1024&width=736&height=1104%20682w,https://framerusercontent.com/images/CXTuJ1EgA4qYldfhCYwt48SJls.jpg?width=736&height=1104%20736w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/CXTuJ1EgA4qYldfhCYwt48SJlsfc5b.jpg	(from https://leapuzo.framer.website/services)
10:03:32	15425/15425	---MC-	200	added ('OK')	image/png	etag:%22edafd635545462ecff09211bb171cc19%22	https://framerusercontent.com/images/z7vu1iCL1mSgn2cRONPFkGmo5U.png?width=500&height=500	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/z7vu1iCL1mSgn2cRONPFkGmo5U95a5.png	(from https://leapuzo.framer.website/careers)
10:03:33	20433/20433	---MC-	200	added ('OK')	image/png	etag:%22a7ca08fd73382e041ab102af9b350110%22	https://framerusercontent.com/images/C3w0cjdMkAvqwHKPPwOSZT7vrM.png?width=500&height=500	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/C3w0cjdMkAvqwHKPPwOSZT7vrM95a5.png	(from https://leapuzo.framer.website/careers)
10:03:35	373273/373273	---MC-	200	added ('OK')	image/png	etag:%224899278d5abda5ebf5a42479adabe4ef%22	https://framerusercontent.com/images/NwvUCCmIg26K6ijRsyxf3j2gTWU.png?width=1024&height=1024	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/NwvUCCmIg26K6ijRsyxf3j2gTWU90ee.png	(from https://leapuzo.framer.website/careers)
10:03:36	251868/251868	---M-Z	200	added ('OK')	text/html	etag:%2285daeaf48346792f149bcce10953da50%22	https://leapuzo.framer.website/careers-contact	C:/My%20Web%20Sites/LEAPUZOO/leapuzo.framer.website/careers-contact.html	(from https://leapuzo.framer.website/careers)
10:03:39	6898854/6898854	---MC-	200	added ('OK')	image/jpeg	etag:%225e51ab0bce5b51b161a6aa561fd356de%22	https://framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo.jpeg?width=7360&height=4912	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo9b10.jpg	(from https://leapuzo.framer.website/careers)
10:03:39	146317/146317	---MC-	200	added ('OK')	image/png	etag:%22290008f6d9eb3cd8b0dec1a842c9f363%22	https://framerusercontent.com/images/AJGbkD708bNefCtcjZvjMi7ae0.png?width=1024&height=1536	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/AJGbkD708bNefCtcjZvjMi7ae0bd31.png	(from https://leapuzo.framer.website/careers)
10:03:39	243579/243579	---MC-	200	added ('OK')	image/jpeg	etag:%22f84319b365ae6cb14b0bff905b7eaf59%22	https://framerusercontent.com/images/1uE3qLD2L1QIU0oje45OufSYt4.jpg?width=1080&height=1440	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/1uE3qLD2L1QIU0oje45OufSYt46b40.jpg	(from https://leapuzo.framer.website/careers)
10:03:40	132415/132415	---MC-	200	added ('OK')	image/png	etag:%22a31d22eb783b3960abe3de51391a2cb7%22	https://framerusercontent.com/images/dpOEhNwxdwRTcZDjcMP6iUaL7fU.png?width=1200&height=1200	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/dpOEhNwxdwRTcZDjcMP6iUaL7fU8079.png	(from https://leapuzo.framer.website/careers)
10:03:41	300908/300908	---MC-	200	added ('OK')	image/jpeg	etag:%22fd57efeff5db90d8cf2d5ee1da5735ae%22	https://framerusercontent.com/images/9F1AtUOZxHs3woxbNPrgdZu30.jpg?width=1200&height=1500	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/9F1AtUOZxHs3woxbNPrgdZu3080b6.jpg	(from https://leapuzo.framer.website/careers)
10:03:42	264398/264398	---MC-	200	added ('OK')	image/png	etag:%22b189857146bbb111f208923553df85c6%22	https://framerusercontent.com/images/ZFEG0AuIWgYvbvDugDNS78Lf0Vo.png?width=1024&height=1536	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/ZFEG0AuIWgYvbvDugDNS78Lf0Vobd31.png	(from https://leapuzo.framer.website/careers)
10:03:43	109484/109484	---MC-	200	added ('OK')	image/png	etag:%2270e9543effc85493e7c2b5632a88e7b1%22	https://framerusercontent.com/images/NwvUCCmIg26K6ijRsyxf3j2gTWU.png?scale-down-to=512&width=1024&height=1024%20512w,https://framerusercontent.com/images/NwvUCCmIg26K6ijRsyxf3j2gTWU.png?width=1024&height=1024%201024w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/NwvUCCmIg26K6ijRsyxf3j2gTWU964b.png	(from https://leapuzo.framer.website/careers)
10:03:46	81055/81055	---MC-	200	added ('OK')	image/jpeg	etag:%22f1415d07e40b42d4c9c50ddd1b8aaf0a%22	https://framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo.jpeg?scale-down-to=512&width=7360&height=4912%20512w,https://framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo.jpeg?scale-down-to=1024&width=7360&height=4912%201024w,https://framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo.jpeg?scale-down-to=2048&width=7360&height=4912%202048w,https://framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo.jpeg?scale-down-to=4096&width=7360&height=4912%204096w,https://framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPo.jpeg?width=7360&height=4912%207360w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/6lTpgBZNwgzVK75mNewTtPaoVPodb52.jpg	(from https://leapuzo.framer.website/careers)
10:03:46	67339/67339	---MC-	200	added ('OK')	image/png	etag:%22a756f1d8019a0c88fbaf03209ad4b8c9%22	https://framerusercontent.com/images/AJGbkD708bNefCtcjZvjMi7ae0.png?scale-down-to=1024&width=1024&height=1536%20682w,https://framerusercontent.com/images/AJGbkD708bNefCtcjZvjMi7ae0.png?width=1024&height=1536%201024w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/AJGbkD708bNefCtcjZvjMi7ae08c39.png	(from https://leapuzo.framer.website/careers)
10:03:46	214890/214890	---MC-	200	added ('OK')	image/jpeg	etag:%2269b098074742405c81174d25b7189a80%22	https://framerusercontent.com/images/1uE3qLD2L1QIU0oje45OufSYt4.jpg?scale-down-to=1024&width=1080&height=1440%20768w,https://framerusercontent.com/images/1uE3qLD2L1QIU0oje45OufSYt4.jpg?width=1080&height=1440%201080w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/1uE3qLD2L1QIU0oje45OufSYt4a8af.jpg	(from https://leapuzo.framer.website/careers)
10:03:47	29989/29989	---MC-	200	added ('OK')	image/png	etag:%2238c15b19f3ff027c00e753a12952b8a5%22	https://framerusercontent.com/images/dpOEhNwxdwRTcZDjcMP6iUaL7fU.png?scale-down-to=512&width=1200&height=1200%20512w,https://framerusercontent.com/images/dpOEhNwxdwRTcZDjcMP6iUaL7fU.png?scale-down-to=1024&width=1200&height=1200%201024w,https://framerusercontent.com/images/dpOEhNwxdwRTcZDjcMP6iUaL7fU.png?width=1200&height=1200%201200w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/dpOEhNwxdwRTcZDjcMP6iUaL7fUeea2.png	(from https://leapuzo.framer.website/careers)
10:03:47	235315/235315	---MC-	200	added ('OK')	image/jpeg	etag:%22f9d0b8ab6c6607cc863db87a8fefe538%22	https://framerusercontent.com/images/9F1AtUOZxHs3woxbNPrgdZu30.jpg?scale-down-to=1024&width=1200&height=1500%20819w,https://framerusercontent.com/images/9F1AtUOZxHs3woxbNPrgdZu30.jpg?width=1200&height=1500%201200w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/9F1AtUOZxHs3woxbNPrgdZu3092ee.jpg	(from https://leapuzo.framer.website/careers)
10:03:48	132082/132082	---MC-	200	added ('OK')	image/png	etag:%2267025207404a0bd645b6073070e02d22%22	https://framerusercontent.com/images/ZFEG0AuIWgYvbvDugDNS78Lf0Vo.png?scale-down-to=1024&width=1024&height=1536%20682w,https://framerusercontent.com/images/ZFEG0AuIWgYvbvDugDNS78Lf0Vo.png?width=1024&height=1536%201024w	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/ZFEG0AuIWgYvbvDugDNS78Lf0Vo3232.png	(from https://leapuzo.framer.website/careers)
10:03:49	64891/64891	---MC-	200	added ('OK')	image/png	etag:%22abcf6be8c6c4a844e90533db1c9e557f%22	https://framerusercontent.com/images/cWSAej4vdrWWryxF7WQtpHQXmOA.png?width=1536&height=1024	C:/My%20Web%20Sites/LEAPUZOO/framerusercontent.com/images/cWSAej4vdrWWryxF7WQtpHQXmOAc65e.png	(from https://leapuzo.framer.website/careers-contact)
